shapefile-id,struct-id,struct-type,struct-perim,perim-class,struct-area,struct-area-perim,struct-open,access-length,compound-orient
3,25,ditch,318.56530730049576,2,3021.502122779949,249.40875879693914,,,
3,26,ditch,290.2820587741828,1,4550.359180465754,301.43534465847404,,,
