shapefile-id,struct-id,struct-type,struct-perim,perim-class,struct-area,struct-area-perim,struct-open,access-length,compound-orient
9,198,ditch,575.2192124050008,3,5669.031951640435,286.7798120758897,,,
9,199,ditch,582.1891086653686,6,6661.5686632091,310.49774916965623,,,
